timestamp,symbol,open,close,high,low,volume,trade_count,vwap
2024-06-26 04:00:00+00:00,MMM,100.05,99.88,100.23,99.02,2356088,37101,99.81
2024-06-27 04:00:00+00:00,MMM,100.38,101.58,102.43,100.07,4338345,55971,101.68
2024-06-28 04:00:00+00:00,MMM,101.42,100.61,102.36,100.09,6179022,47939,100.73
2024-07-01 04:00:00+00:00,MMM,101.27,99.06,101.85,98.66,2705605,47196,99.57
2024-07-02 04:00:00+00:00,MMM,99.01,100.05,100.35,98.91,2291274,43717,99.73
2024-07-03 04:00:00+00:00,MMM,99.72,100.05,100.57,99.12,1230776,24937,99.99
2024-07-05 04:00:00+00:00,MMM,99.83,99.75,100.09,99.08,3059577,40548,99.62
2024-07-08 04:00:00+00:00,MMM,99.94,99.54,101.15,99.07,2338695,37410,99.73
2024-07-09 04:00:00+00:00,MMM,99.29,98.15,99.89,97.93,2809735,46206,98.62
2024-07-10 04:00:00+00:00,MMM,98.27,100.1,100.26,96.74,4519547,56378,98.86
2024-07-11 04:00:00+00:00,MMM,100.8,101.63,102.66,100.23,4581327,58931,101.88
2024-07-12 04:00:00+00:00,MMM,102.19,102.43,103.67,102.09,3381190,54946,102.9
2024-07-15 04:00:00+00:00,MMM,103.28,101.13,103.37,100.98,3316717,53030,101.95
2024-07-16 04:00:00+00:00,MMM,99.31,101.71,102.09,99.31,3609174,53012,101.25
2024-07-17 04:00:00+00:00,MMM,101.27,103.02,103.18,101.1,3567941,56275,102.76
2024-07-18 04:00:00+00:00,MMM,102.61,102.41,103.89,101.84,3023902,52831,102.77
2024-07-19 04:00:00+00:00,MMM,103.13,102.31,103.13,101.54,2884897,44721,102.45
2024-07-22 04:00:00+00:00,MMM,102.45,103.35,103.42,100.82,2686587,42251,102.63
2024-07-23 04:00:00+00:00,MMM,103.38,103.11,103.64,102.56,2172621,37985,103.17
2024-07-24 04:00:00+00:00,MMM,102.94,101.65,103.48,101.49,3252198,53563,102.32
2024-07-25 04:00:00+00:00,MMM,101.13,101.79,103.17,100.2,4598084,65551,102.07
2024-07-26 04:00:00+00:00,MMM,110.94,125.19,126.05,110.94,32748920,330989,120.98
2024-07-29 04:00:00+00:00,MMM,126.02,123.23,126.66,122.21,10816738,126276,123.41
2024-07-30 04:00:00+00:00,MMM,123.91,124.79,125.72,122.19,6746475,86512,124.27
2024-07-31 04:00:00+00:00,MMM,124.67,125.58,126.61,123.39,6889922,81915,125.27
2024-08-01 04:00:00+00:00,MMM,125.53,124.52,125.96,122.51,5563739,76548,124.14
2024-08-02 04:00:00+00:00,MMM,123.87,123.3,125.77,122.85,4021383,71019,123.59
2024-08-05 04:00:00+00:00,MMM,117.72,122.68,123.38,117.47,6669666,98191,121.58
2024-08-06 04:00:00+00:00,MMM,121.45,122.96,124.18,120.82,4334268,66712,122.76
2024-08-07 04:00:00+00:00,MMM,123.45,120.93,124.61,120.79,3410105,54009,122.14
2024-08-08 04:00:00+00:00,MMM,120.56,123.2,123.8,120.29,2932882,50597,122.94
2024-08-09 04:00:00+00:00,MMM,122.71,122.25,122.71,121.43,3247914,47057,122.15
2024-08-12 04:00:00+00:00,MMM,122.08,121.45,122.17,120.65,2585947,43864,121.34
2024-08-13 04:00:00+00:00,MMM,121.52,123.41,123.46,120.84,3056591,46288,122.61
2024-08-14 04:00:00+00:00,MMM,123.04,124.22,125.08,122.7,3252959,51869,124.11
2024-08-15 04:00:00+00:00,MMM,125.35,125.19,125.96,124.22,3359903,47946,125.01
2024-08-16 04:00:00+00:00,MMM,124.78,125.09,125.37,124.07,3812693,38838,124.95
2024-08-19 04:00:00+00:00,MMM,125.12,125.12,125.87,124.57,2243571,39478,125.24
2024-08-20 04:00:00+00:00,MMM,125.03,125.73,126.09,124.92,2792905,43485,125.58
2024-08-21 04:00:00+00:00,MMM,125.86,127.23,127.98,125.69,3664550,55136,127.2
2024-08-22 04:00:00+00:00,MMM,127.11,126.61,127.74,126.32,2300641,39800,126.89
2024-08-23 04:00:00+00:00,MMM,127.23,128.53,128.63,126.86,2618842,45690,127.82
2024-08-26 04:00:00+00:00,MMM,128.27,130.5,130.57,128.27,3915794,57000,129.9
2024-08-27 04:00:00+00:00,MMM,129.98,130.06,131.26,129.61,2878736,48095,130.27
2024-08-28 04:00:00+00:00,MMM,130.06,130.26,131.26,129.81,3274045,53434,130.42
2024-08-29 04:00:00+00:00,MMM,130.3,131.55,131.82,130.0,2992832,48461,131.14
2024-08-30 04:00:00+00:00,MMM,131.71,133.31,133.61,131.25,6092831,49740,132.99
2024-09-03 04:00:00+00:00,MMM,131.65,129.51,132.41,128.88,4024084,72293,129.8
2024-09-04 04:00:00+00:00,MMM,129.85,130.8,131.5,129.51,3300751,51437,130.69
2024-09-05 04:00:00+00:00,MMM,130.57,130.06,131.59,129.36,2725955,51071,130.07
2024-09-06 04:00:00+00:00,MMM,129.17,127.28,130.75,126.71,3562233,57808,128.0
2024-09-09 04:00:00+00:00,MMM,128.07,127.15,129.64,126.88,3616263,63344,127.75
2024-09-10 04:00:00+00:00,MMM,127.53,128.76,128.83,127.15,2732510,45987,128.35
2024-09-11 04:00:00+00:00,MMM,128.18,128.9,129.05,125.82,3283879,55917,127.76
2024-09-12 04:00:00+00:00,MMM,128.97,130.68,131.36,128.77,3978880,68170,130.12
2024-09-13 04:00:00+00:00,MMM,130.53,131.82,132.01,130.01,2670119,47740,131.35
2024-09-16 04:00:00+00:00,MMM,132.61,133.23,133.9,132.46,3069311,52502,133.07
2024-09-17 04:00:00+00:00,MMM,132.72,132.2,133.06,130.96,3969018,51658,132.14
2024-09-18 04:00:00+00:00,MMM,131.9,132.0,132.91,130.41,2960934,55088,131.75
2024-09-19 04:00:00+00:00,MMM,133.03,132.47,133.94,131.96,2691488,47646,132.79
2024-09-20 04:00:00+00:00,MMM,131.65,133.39,133.57,131.41,11579638,64581,133.19
2024-09-23 04:00:00+00:00,MMM,133.32,134.25,134.7,133.31,2638392,46914,134.22
2024-09-24 04:00:00+00:00,MMM,135.07,135.82,136.53,134.96,3145327,56245,135.78
2024-09-25 04:00:00+00:00,MMM,135.83,135.2,136.48,134.65,3580080,44162,135.39
2024-09-26 04:00:00+00:00,MMM,136.15,138.01,139.28,136.14,4111107,62292,137.92
2024-09-27 04:00:00+00:00,MMM,137.58,135.9,137.87,135.65,2956081,57216,136.21
2024-09-30 04:00:00+00:00,MMM,136.42,135.3,136.54,133.85,3814148,52706,135.29
2024-10-01 04:00:00+00:00,MMM,134.61,135.66,135.94,133.52,3050502,51804,135.2
2024-10-02 04:00:00+00:00,MMM,135.82,134.05,135.82,133.99,2624867,42034,134.58
2024-10-03 04:00:00+00:00,MMM,133.62,133.4,134.21,132.47,2504927,46707,133.36
2024-10-04 04:00:00+00:00,MMM,134.45,133.89,134.54,132.67,2387396,43806,133.69
2024-10-07 04:00:00+00:00,MMM,133.34,133.47,133.89,132.46,2254425,43810,133.37
2024-10-08 04:00:00+00:00,MMM,133.1,133.31,133.66,131.94,2882081,39202,133.09
2024-10-09 04:00:00+00:00,MMM,133.21,133.63,134.16,132.86,2671470,46407,133.5
2024-10-10 04:00:00+00:00,MMM,133.06,132.1,133.11,131.57,3060118,49961,132.16
2024-10-11 04:00:00+00:00,MMM,132.04,133.37,133.48,131.74,3103642,50311,132.73
2024-10-14 04:00:00+00:00,MMM,133.03,134.37,134.51,132.65,2207917,39697,133.99
2024-10-15 04:00:00+00:00,MMM,134.61,134.34,135.55,133.62,2465932,47888,134.68
2024-10-16 04:00:00+00:00,MMM,134.21,134.96,135.65,133.95,2021056,36268,135.05
2024-10-17 04:00:00+00:00,MMM,135.21,134.29,135.26,133.73,2328475,40094,134.26
2024-10-18 04:00:00+00:00,MMM,134.3,133.76,134.73,132.92,2791646,42062,133.67
2024-10-21 04:00:00+00:00,MMM,133.9,133.46,134.45,132.38,5940581,68572,133.22
2024-10-22 04:00:00+00:00,MMM,138.76,130.38,139.89,129.48,13082258,159003,132.4
2024-10-23 04:00:00+00:00,MMM,129.88,126.6,130.8,124.63,8116248,113109,126.52
2024-10-24 04:00:00+00:00,MMM,126.73,125.18,127.62,124.58,5085135,70933,125.61
2024-10-25 04:00:00+00:00,MMM,125.31,123.47,125.74,123.23,3774883,65024,124.18
2024-10-28 04:00:00+00:00,MMM,125.35,128.96,129.46,124.77,5239178,79902,128.28
2024-10-29 04:00:00+00:00,MMM,127.69,127.95,128.88,126.46,2820351,50112,128.03
2024-10-30 04:00:00+00:00,MMM,127.68,126.26,128.13,126.12,2737150,46430,126.72
2024-10-31 04:00:00+00:00,MMM,125.7,127.16,127.83,125.67,3408943,51975,127.08
2024-11-01 04:00:00+00:00,MMM,127.16,125.92,127.21,125.55,3068858,46558,126.15
2024-11-04 05:00:00+00:00,MMM,125.94,124.56,127.49,124.2,3643186,56730,125.12
2024-11-05 05:00:00+00:00,MMM,124.22,125.23,126.59,123.55,3943782,54427,125.62
2024-11-06 05:00:00+00:00,MMM,129.36,132.55,133.03,128.27,4803188,87992,131.26
2024-11-07 05:00:00+00:00,MMM,132.0,131.71,133.42,131.13,3906572,59081,131.93
2024-11-08 05:00:00+00:00,MMM,132.09,132.97,133.64,131.84,3466066,51383,133.04
2024-11-11 05:00:00+00:00,MMM,133.47,131.64,133.96,131.42,3791282,46910,132.41
2024-11-12 05:00:00+00:00,MMM,131.44,129.02,131.84,127.16,3144974,53069,128.84
2024-11-13 05:00:00+00:00,MMM,130.66,130.11,131.71,129.48,2675526,41388,130.27
2024-11-14 05:00:00+00:00,MMM,130.52,130.97,131.95,130.42,2284136,40733,131.12
2024-11-15 05:00:00+00:00,MMM,129.47,129.16,130.61,129.08,1929226,35942,129.46
2024-11-18 05:00:00+00:00,MMM,129.15,129.53,129.75,127.94,2433351,37157,129.2
2024-11-19 05:00:00+00:00,MMM,128.38,127.56,128.63,127.37,2600637,37466,127.85
2024-11-20 05:00:00+00:00,MMM,127.37,127.22,127.56,126.48,1700708,29161,127.12
2024-11-21 05:00:00+00:00,MMM,127.11,126.7,127.95,125.7,2544777,39822,126.92
2024-11-22 05:00:00+00:00,MMM,127.07,127.79,127.85,125.75,3052490,43977,127.15
2024-11-25 05:00:00+00:00,MMM,128.58,129.68,129.96,126.93,5075140,49752,129.17
2024-11-26 05:00:00+00:00,MMM,129.35,132.3,132.58,129.02,3080298,49092,131.52
2024-11-27 05:00:00+00:00,MMM,133.26,131.83,134.89,131.71,2579605,43076,132.87
2024-11-29 05:00:00+00:00,MMM,132.21,132.88,133.09,131.39,1618282,24692,132.58
2024-12-02 05:00:00+00:00,MMM,132.88,132.24,133.12,131.73,3002022,47724,132.51
2024-12-03 05:00:00+00:00,MMM,132.24,130.51,132.58,130.1,2378362,36976,130.74
2024-12-04 05:00:00+00:00,MMM,130.29,129.81,130.75,128.34,2503466,36620,129.66
2024-12-05 05:00:00+00:00,MMM,130.18,132.68,134.92,129.81,4171989,63542,132.57
2024-12-06 05:00:00+00:00,MMM,132.6,132.46,133.56,131.55,1912419,35339,132.25
2024-12-09 05:00:00+00:00,MMM,132.45,130.85,133.2,130.63,3442505,46707,131.29
2024-12-10 05:00:00+00:00,MMM,129.48,129.14,129.96,126.98,3225759,55925,128.85
2024-12-11 05:00:00+00:00,MMM,129.63,129.14,130.03,128.63,4089900,36388,129.24
2024-12-12 05:00:00+00:00,MMM,129.02,129.12,130.03,128.14,2915471,39357,128.9
2024-12-13 05:00:00+00:00,MMM,129.07,129.28,129.53,128.28,2382080,36590,129.02
2024-12-16 05:00:00+00:00,MMM,129.27,128.84,129.56,128.23,3097874,47592,128.88
2024-12-17 05:00:00+00:00,MMM,127.78,127.42,128.73,127.03,2693196,42137,127.76
2024-12-18 05:00:00+00:00,MMM,127.58,124.92,128.74,124.76,3748871,54418,126.38
2024-12-19 05:00:00+00:00,MMM,126.03,126.51,127.11,125.1,3040663,47668,126.25
2024-12-20 05:00:00+00:00,MMM,125.75,128.65,129.71,125.14,8351297,52379,128.24
2024-12-23 05:00:00+00:00,MMM,127.87,128.35,128.56,127.13,2067478,37770,128.08
2024-12-24 05:00:00+00:00,MMM,128.11,129.72,129.72,127.46,803216,15843,129.12
2024-12-26 05:00:00+00:00,MMM,129.69,130.54,130.76,128.6,1485103,24452,130.25
2024-12-27 05:00:00+00:00,MMM,129.28,129.54,130.54,128.58,1842823,29032,129.39
2024-12-30 05:00:00+00:00,MMM,128.49,128.5,129.28,127.3,2153994,33362,128.58
2024-12-31 05:00:00+00:00,MMM,128.57,128.46,129.41,128.03,2220414,29043,128.55
2025-01-02 05:00:00+00:00,MMM,129.65,129.07,130.98,128.35,3249067,46904,129.36
2025-01-03 05:00:00+00:00,MMM,129.07,129.24,130.22,128.67,2273763,33744,129.49
2025-01-06 05:00:00+00:00,MMM,130.18,129.65,130.77,129.25,3067149,41745,129.74
2025-01-07 05:00:00+00:00,MMM,129.45,132.12,132.15,129.37,3414840,47450,131.62
2025-01-08 05:00:00+00:00,MMM,131.38,133.87,134.02,131.02,4675990,54266,133.18
2025-01-10 05:00:00+00:00,MMM,133.18,130.57,133.25,129.99,4661931,58728,130.75
2025-01-13 05:00:00+00:00,MMM,130.09,133.94,134.07,128.91,4207293,57645,132.97
2025-01-14 05:00:00+00:00,MMM,133.96,136.54,137.03,133.81,4629047,61842,135.96
2025-01-15 05:00:00+00:00,MMM,137.53,137.11,138.17,136.45,4114327,56183,137.16
2025-01-16 05:00:00+00:00,MMM,137.35,138.5,138.82,135.77,4122742,56201,137.86
2025-01-17 05:00:00+00:00,MMM,138.97,140.34,140.97,138.82,5724458,77092,140.12
2025-01-21 05:00:00+00:00,MMM,144.79,146.17,149.27,144.29,11368492,130694,146.82
2025-01-22 05:00:00+00:00,MMM,147.16,148.39,151.34,146.69,7077793,90412,148.72
2025-01-23 05:00:00+00:00,MMM,148.72,148.9,149.72,147.68,4439380,58368,148.92
2025-01-24 05:00:00+00:00,MMM,148.17,148.7,149.37,147.68,4858639,50448,148.82
2025-01-27 05:00:00+00:00,MMM,148.27,150.78,151.26,148.18,4929615,63863,149.96
2025-01-28 05:00:00+00:00,MMM,150.58,150.66,152.21,149.06,4286762,62807,150.4
2025-01-29 05:00:00+00:00,MMM,150.76,150.8,152.03,149.9,3996082,55672,150.99
2025-01-30 05:00:00+00:00,MMM,151.26,153.65,153.89,151.09,3962501,56092,153.09
2025-01-31 05:00:00+00:00,MMM,154.23,151.46,154.24,151.39,4164492,54090,152.51
2025-02-03 05:00:00+00:00,MMM,148.45,149.31,150.89,147.43,3552332,55037,149.38
2025-02-04 05:00:00+00:00,MMM,148.73,150.94,152.01,148.59,3097388,46538,150.99
2025-02-05 05:00:00+00:00,MMM,151.71,151.7,152.87,150.0,2841574,40308,151.76
2025-02-06 05:00:00+00:00,MMM,151.95,151.58,152.72,150.83,2760375,33446,151.8
2025-02-07 05:00:00+00:00,MMM,151.75,149.14,152.15,148.81,3347776,38572,149.55
2025-02-10 05:00:00+00:00,MMM,149.43,148.96,149.86,147.41,3531182,43018,148.65
2025-02-11 05:00:00+00:00,MMM,148.58,149.34,149.64,147.84,2187764,33775,149.03
2025-02-12 05:00:00+00:00,MMM,147.97,148.14,149.34,147.44,2103079,30078,148.27
2025-02-13 05:00:00+00:00,MMM,148.38,147.99,148.99,146.81,2047063,33096,147.87
2025-02-14 05:00:00+00:00,MMM,147.89,148.62,149.55,147.74,2388382,32219,148.912912
2025-02-18 05:00:00+00:00,MMM,148.175,148.99,149.485,147.995,2601531,36482,148.945305
2025-02-19 05:00:00+00:00,MMM,148.07,150.2,150.36,148.07,3215453,37126,149.67912
2025-02-20 05:00:00+00:00,MMM,149.99,149.08,150.09,148.04,2231527,36230,148.810685
2025-02-21 05:00:00+00:00,MMM,149.08,144.98,149.535,144.56,4278667,56542,145.857482
2025-02-24 05:00:00+00:00,MMM,144.98,145.48,146.4,143.87,3447463,54559,145.442308
2025-02-25 05:00:00+00:00,MMM,145.425,146.54,147.56,145.34,4358789,51902,146.482323
2025-02-26 05:00:00+00:00,MMM,144.385,147.43,149.26,141.76,5783358,70073,147.245277
2025-02-27 05:00:00+00:00,MMM,148.77,150.52,152.56,148.21,6576004,92548,150.895496
2025-02-28 05:00:00+00:00,MMM,151.5,155.12,155.5,151.0,8323108,88570,154.221283
2025-03-03 05:00:00+00:00,MMM,155.5,153.42,156.35,151.9,5672857,67814,153.939959
2025-03-04 05:00:00+00:00,MMM,150.5,145.86,151.0399,145.62,6787379,93512,147.417407
2025-03-05 05:00:00+00:00,MMM,146.76,147.61,149.04,145.9991,3909783,56444,147.563355
2025-03-06 05:00:00+00:00,MMM,146.39,146.94,148.13,145.7487,4492429,56400,146.874463
2025-03-07 05:00:00+00:00,MMM,144.69,146.3,147.215,140.78,5891090,82026,144.796949
2025-03-10 04:00:00+00:00,MMM,143.47,147.62,149.18,143.12,4966456,71484,147.515327
2025-03-11 04:00:00+00:00,MMM,145.73,147.54,149.49,145.63,5818437,72584,147.389179
2025-03-12 04:00:00+00:00,MMM,148.31,150.24,151.24,147.2,4196724,65192,149.933529
2025-03-13 04:00:00+00:00,MMM,150.275,146.1,151.24,145.91,3295006,54771,146.940814
2025-03-14 04:00:00+00:00,MMM,147.92,150.41,150.79,147.0557,4094429,52909,149.955913
2025-03-17 04:00:00+00:00,MMM,150.37,153.21,153.98,150.0,4562191,60278,153.083565
2025-03-18 04:00:00+00:00,MMM,152.57,150.92,153.21,150.5,3038475,48195,151.277385
2025-03-19 04:00:00+00:00,MMM,151.19,153.21,153.97,150.92,2344346,39385,152.825929
2025-03-20 04:00:00+00:00,MMM,151.65,151.27,153.65,151.09,2579066,46479,152.113269
2025-03-21 04:00:00+00:00,MMM,149.9,150.36,150.76,148.0701,5538606,42684,150.082323
2025-03-24 04:00:00+00:00,MMM,151.7,153.15,154.025,150.7,3207912,46124,153.215664
2025-03-25 04:00:00+00:00,MMM,153.13,153.5,155.0,152.68,4118863,48044,153.622975
2025-03-26 04:00:00+00:00,MMM,153.45,152.68,154.43,152.055,3836902,40485,152.791062
2025-03-27 04:00:00+00:00,MMM,152.67,148.44,152.67,148.12,2825553,45428,149.291098
2025-03-28 04:00:00+00:00,MMM,147.86,144.84,148.85,144.33,2581677,48034,145.6047
2025-03-31 04:00:00+00:00,MMM,143.99,146.86,147.735,142.18,4508634,50139,146.120479
2025-04-01 04:00:00+00:00,MMM,145.7,147.67,148.6899,144.18,3641401,50147,146.976905
2025-04-02 04:00:00+00:00,MMM,145.71,147.76,148.17,145.59,4411125,55414,147.206473
2025-04-03 04:00:00+00:00,MMM,142.84,139.74,144.49,138.855,6712325,92440,140.861061
2025-04-04 04:00:00+00:00,MMM,134.19,126.91,135.3122,126.43,9608956,121689,130.789979
2025-04-07 04:00:00+00:00,MMM,124.73,128.55,134.37,121.9771,7174970,102752,128.017508
2025-04-08 04:00:00+00:00,MMM,132.24,127.16,133.87,124.82,5496284,82755,129.654723
2025-04-09 04:00:00+00:00,MMM,125.0,138.32,139.23,123.4443,6426498,98743,134.196904
2025-04-10 04:00:00+00:00,MMM,135.75,132.97,135.785,128.68,4757145,69429,132.599419
2025-04-11 04:00:00+00:00,MMM,133.13,135.95,136.485,131.6608,3337840,48251,134.871141
2025-04-14 04:00:00+00:00,MMM,138.11,136.01,138.29,134.43,3815806,54422,136.073228
2025-04-15 04:00:00+00:00,MMM,136.01,135.26,137.4708,135.14,2541840,43953,135.998801
2025-04-16 04:00:00+00:00,MMM,133.51,130.46,134.4799,129.8675,5635829,70093,131.595389
2025-04-17 04:00:00+00:00,MMM,130.34,130.21,132.95,130.08,4951731,67105,131.196669
2025-04-21 04:00:00+00:00,MMM,129.0,126.09,129.84,124.65,5971823,80504,126.275219
2025-04-22 04:00:00+00:00,MMM,133.285,136.33,137.272,130.36,7943810,103066,135.444008
2025-04-23 04:00:00+00:00,MMM,139.38,136.06,142.15,135.2031,4655834,67721,137.68159
2025-04-24 04:00:00+00:00,MMM,135.64,138.88,139.765,135.1176,2921145,48382,138.54914
2025-04-25 04:00:00+00:00,MMM,139.0,137.32,139.0,137.105,2141381,38068,137.727448
2025-04-28 04:00:00+00:00,MMM,137.32,137.93,138.41,136.04,2500025,42864,137.497737
2025-04-29 04:00:00+00:00,MMM,137.5,138.38,139.22,136.84,1917297,36980,138.286927
2023-05-01 04:00:00+00:00,TSLA,163.17,161.83,163.28,158.83,109015048,942092,161.325036
2023-05-02 04:00:00+00:00,TSLA,161.88,160.31,165.49,158.93,129991463,1017088,161.808656
2023-05-03 04:00:00+00:00,TSLA,160.01,160.61,165.0,159.91,119996538,1050064,163.324681
2023-05-04 04:00:00+00:00,TSLA,162.71,161.2,162.95,159.65,96455284,856344,161.366003
2023-05-05 04:00:00+00:00,TSLA,163.97,170.06,170.7899,163.51,107762572,996509,168.155626
2023-05-08 04:00:00+00:00,TSLA,173.72,171.79,173.8,169.19,113778778,1090573,171.336068
2023-05-09 04:00:00+00:00,TSLA,168.95,169.15,169.82,166.56,90255109,923866,168.137434
2023-05-10 04:00:00+00:00,TSLA,172.55,168.54,174.43,166.68,121790436,1252316,170.222023
2023-05-11 04:00:00+00:00,TSLA,168.7,172.08,173.57,166.79,105419706,1111442,169.448063
2023-05-12 04:00:00+00:00,TSLA,176.07,167.98,177.38,167.23,159387762,1513458,171.140385
2023-05-15 04:00:00+00:00,TSLA,167.655,166.35,169.76,164.5499,106963159,1001743,166.887498
2023-05-16 04:00:00+00:00,TSLA,165.65,166.52,169.5184,164.35,99504201,919432,167.365543
2023-05-17 04:00:00+00:00,TSLA,168.41,173.86,174.5,167.185,125821659,1177816,172.375279
2023-05-18 04:00:00+00:00,TSLA,174.22,176.89,177.06,172.45,109851927,1017065,174.748676
2023-05-19 04:00:00+00:00,TSLA,177.17,180.14,181.95,176.31,138446981,1214566,179.576768
2023-05-22 04:00:00+00:00,TSLA,180.7,188.87,189.32,180.11,134070807,1292956,185.742686
2023-05-23 04:00:00+00:00,TSLA,186.2,185.77,192.96,185.26,158734682,1376483,188.773459
2023-05-24 04:00:00+00:00,TSLA,182.23,182.9,184.22,178.22,139352622,1266051,181.41439
2023-05-25 04:00:00+00:00,TSLA,186.54,184.47,186.78,180.58,97294549,954332,184.111097
2023-05-26 04:00:00+00:00,TSLA,184.62,193.17,198.6,184.53,162009883,1500699,193.189546
2023-05-30 04:00:00+00:00,TSLA,200.1,201.16,204.48,197.53,130007767,1392078,200.482541
2023-05-31 04:00:00+00:00,TSLA,199.78,203.93,203.95,195.12,151250878,1291745,199.331162
2023-06-01 04:00:00+00:00,TSLA,202.59,207.52,209.8,199.37,150665749,1452084,205.111253
2023-06-02 04:00:00+00:00,TSLA,210.15,213.97,217.25,209.752,183261050,1778220,214.538333
2023-06-05 04:00:00+00:00,TSLA,217.8,217.61,221.29,214.52,151190261,1507708,218.226337
2023-06-06 04:00:00+00:00,TSLA,216.14,221.31,221.91,212.53,147003677,1376249,217.929475
2023-06-07 04:00:00+00:00,TSLA,228.0,224.57,230.8296,223.2,185727837,1779833,226.588007
2023-06-08 04:00:00+00:00,TSLA,224.22,234.86,235.23,223.01,164944844,1608847,231.036605
2023-06-09 04:00:00+00:00,TSLA,249.07,244.4,252.42,242.02,200219026,2090864,247.092914
2023-06-12 04:00:00+00:00,TSLA,247.94,249.83,250.97,244.59,150748668,1493211,247.942053
2023-06-13 04:00:00+00:00,TSLA,253.51,258.71,259.68,251.34,162430817,1661007,255.96177
2023-06-14 04:00:00+00:00,TSLA,260.17,256.79,261.57,250.5,170582046,1700385,257.011255
2023-06-15 04:00:00+00:00,TSLA,248.4,255.9,258.95,247.29,160243925,1650404,255.752484
2023-06-16 04:00:00+00:00,TSLA,258.92,260.54,263.6,257.2091,167870859,1569918,260.634309
2023-06-20 04:00:00+00:00,TSLA,261.5,274.45,274.75,261.12,165715696,1713207,267.820148
2023-06-21 04:00:00+00:00,TSLA,275.13,259.46,276.99,257.78,211873265,2159676,265.140639
2023-06-22 04:00:00+00:00,TSLA,250.77,264.61,265.0,248.25,166930967,1730686,260.079305
2023-06-23 04:00:00+00:00,TSLA,259.29,256.6,262.45,252.8,177677228,1712271,257.731634
2023-06-26 04:00:00+00:00,TSLA,250.065,241.05,258.37,240.7,180148413,1938824,248.494428
2023-06-27 04:00:00+00:00,TSLA,243.24,250.21,250.3899,240.85,165118461,1623441,246.092118
2023-06-28 04:00:00+00:00,TSLA,249.7,256.24,259.88,248.89,159844461,1545231,255.914952
2023-06-29 04:00:00+00:00,TSLA,258.03,257.5,260.74,253.61,131283361,1320691,256.804454
2023-06-30 04:00:00+00:00,TSLA,260.6,261.77,264.45,259.89,111804671,1179792,262.814571
2023-07-03 04:00:00+00:00,TSLA,276.49,279.82,284.25,275.11,119592488,1446455,279.563542
2023-07-05 04:00:00+00:00,TSLA,278.82,282.48,283.85,277.6,131586954,1350154,280.569691
2023-07-06 04:00:00+00:00,TSLA,278.09,276.54,279.97,272.88,120745103,1301843,276.443874
2023-07-07 04:00:00+00:00,TSLA,278.43,274.43,280.78,273.77,113879175,1204968,277.553967
2023-07-10 04:00:00+00:00,TSLA,276.47,269.61,277.52,265.1,119453341,1361292,269.875537
2023-07-11 04:00:00+00:00,TSLA,268.65,269.79,270.9,266.37,91990575,1022899,268.482131
2023-07-12 04:00:00+00:00,TSLA,276.325,271.99,276.52,271.46,95701451,1031260,273.439018
2023-07-13 04:00:00+00:00,TSLA,274.59,277.9,279.45,270.6,112695960,1143574,274.737269
2023-07-14 04:00:00+00:00,TSLA,277.01,281.38,285.3,276.31,120091488,1267639,280.723935
2023-07-17 04:00:00+00:00,TSLA,286.625,290.38,292.23,283.57,131642475,1503496,288.111852
2023-07-18 04:00:00+00:00,TSLA,290.15,293.34,295.26,286.01,112465031,1261573,290.058235
2023-07-19 04:00:00+00:00,TSLA,296.04,291.26,299.29,289.5201,143260902,1800293,295.046634
2023-07-20 04:00:00+00:00,TSLA,279.56,262.9,280.93,261.2,175314537,2370073,269.60718
2023-07-21 04:00:00+00:00,TSLA,268.0,260.02,268.0,255.8,162417593,1641747,261.804469
2023-07-24 04:00:00+00:00,TSLA,255.85,269.06,269.85,254.12,137060400,1547085,264.288235
2023-07-25 04:00:00+00:00,TSLA,272.38,265.28,272.9,265.0,112797579,1254555,268.508606
2023-07-26 04:00:00+00:00,TSLA,263.25,264.35,268.04,261.75,95887686,983841,264.829438
2023-07-27 04:00:00+00:00,TSLA,268.31,255.71,269.13,255.3,103754401,1206919,262.885755
2023-07-28 04:00:00+00:00,TSLA,259.86,266.44,267.25,258.2312,111446027,1121339,264.348289
2023-07-31 04:00:00+00:00,TSLA,267.48,267.43,269.08,263.78,84605432,1000450,266.638517
2023-08-01 04:00:00+00:00,TSLA,266.26,261.07,266.47,260.25,83728932,989391,262.362367
2023-08-02 04:00:00+00:00,TSLA,255.57,254.11,259.52,250.49,101804109,1222360,254.711919
2023-08-03 04:00:00+00:00,TSLA,252.04,259.32,260.49,252.0,97886224,1030220,256.81524
2023-08-04 04:00:00+00:00,TSLA,260.97,253.86,264.77,253.11,99539908,1052952,258.21683
2023-08-07 04:00:00+00:00,TSLA,251.45,251.45,253.6511,242.76,111121391,1358005,247.729881
2023-08-08 04:00:00+00:00,TSLA,247.45,249.7,250.92,245.01,96661635,1030079,248.577949
2023-08-09 04:00:00+00:00,TSLA,250.87,242.19,251.1,241.9,101635663,1078830,245.208822
2023-08-10 04:00:00+00:00,TSLA,245.4,245.34,251.8,243.0,109519642,1138934,246.972238
2023-08-11 04:00:00+00:00,TSLA,241.77,242.65,243.79,238.02,99038644,1121628,241.466397
2023-08-14 04:00:00+00:00,TSLA,235.7,239.76,240.66,233.75,98618323,1396846,237.921291
2023-08-15 04:00:00+00:00,TSLA,238.73,232.96,240.5,232.61,88246178,1053546,235.167875
